ts,process,asap_layer,stride_tags,details
2026-06-26T09:01:51.992634+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f5a0aaf2-91b2-4a5a-b911-ddb06d072586"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:51.992645+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f5a0aaf2-91b2-4a5a-b911-ddb06d072586"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:51.994605+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9495f5b0-96f9-45fd-85f4-61c00c3577db"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:51.994612+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9495f5b0-96f9-45fd-85f4-61c00c3577db"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:51.996528+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0424dd3c-55e7-4693-a6dd-d91978c50c91"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:51.996535+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0424dd3c-55e7-4693-a6dd-d91978c50c91"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.006644+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9590453f-9427-4948-8262-5c4051957320"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.006656+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9590453f-9427-4948-8262-5c4051957320"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.016578+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d2decb3a-86a2-4050-ba13-e42c45675526"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.016589+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d2decb3a-86a2-4050-ba13-e42c45675526"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.026588+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2e83ad31-ed8e-4ae8-8da4-0e21bc4da5e0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.026601+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2e83ad31-ed8e-4ae8-8da4-0e21bc4da5e0"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.028629+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6bca0e28-8e3a-45de-b9ee-16fa752e8c05"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.028639+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6bca0e28-8e3a-45de-b9ee-16fa752e8c05"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.038990+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6f6769ce-511d-4ce9-b5bd-c93dd3ecc3db"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.039002+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6f6769ce-511d-4ce9-b5bd-c93dd3ecc3db"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.048848+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""07ae80e6-bb30-4145-bb1e-3ffeefc1cd16"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.048860+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""07ae80e6-bb30-4145-bb1e-3ffeefc1cd16"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.058816+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""54b26dd6-ff6f-45df-a5b1-02e9308ef819"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.058828+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""54b26dd6-ff6f-45df-a5b1-02e9308ef819"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.068979+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""bf78f652-5b7f-4069-abd0-a6bf878dc252"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.068992+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""bf78f652-5b7f-4069-abd0-a6bf878dc252"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.071007+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""edb5a7c7-3b88-4d06-b311-b00d01f1fc94"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.071014+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""edb5a7c7-3b88-4d06-b311-b00d01f1fc94"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.080911+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6dc20c8e-aa54-4304-9e69-378ab043b45b"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.080924+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6dc20c8e-aa54-4304-9e69-378ab043b45b"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.091285+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9c02b687-de16-4215-896b-1f322ba39110"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.091297+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9c02b687-de16-4215-896b-1f322ba39110"", ""amount"": 100, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.093291+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7e5bc8bd-b99a-48e0-a1cc-55077e42561b"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.093298+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7e5bc8bd-b99a-48e0-a1cc-55077e42561b"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.103403+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""574714d3-9fd1-4c72-9d40-f9412fc36b19"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.103416+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""574714d3-9fd1-4c72-9d40-f9412fc36b19"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.113682+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b4848a4e-461b-43ea-98de-2ff2e3740832"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.113694+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b4848a4e-461b-43ea-98de-2ff2e3740832"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.115703+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d9f93f6d-54f9-4a4a-b104-e2fd763f69ea"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.115712+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d9f93f6d-54f9-4a4a-b104-e2fd763f69ea"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.125690+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5e5cad35-f536-43ac-9a06-15f6a3844ed3"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.125704+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5e5cad35-f536-43ac-9a06-15f6a3844ed3"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.128253+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6ef8860b-259d-427a-8e60-6522fa0873f1"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.128266+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6ef8860b-259d-427a-8e60-6522fa0873f1"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.138203+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""aabe79de-cf0a-4228-9bf0-283ea54116f9"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.138216+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""aabe79de-cf0a-4228-9bf0-283ea54116f9"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.152435+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""837c00f3-1aec-40ff-b5e1-67b7abd3b2f0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.152450+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""837c00f3-1aec-40ff-b5e1-67b7abd3b2f0"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.156175+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c1f7e33c-39da-40d2-8e72-2a2a6211a448"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.156191+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c1f7e33c-39da-40d2-8e72-2a2a6211a448"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.169080+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.172966+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""7414e4c7-22fd-483b-980a-f61484d79fd2"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.172983+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""7414e4c7-22fd-483b-980a-f61484d79fd2"", ""amount"": 1000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.176639+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""88a6b3e8-24c9-4fa5-8256-782870870827"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.176655+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""88a6b3e8-24c9-4fa5-8256-782870870827"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.190788+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""dd1d4e3a-d297-40c6-8d44-2aff793bf3ad"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.190803+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""dd1d4e3a-d297-40c6-8d44-2aff793bf3ad"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.201299+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""866abcd6-1b2a-4627-bf53-a700362b570c"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.201312+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""866abcd6-1b2a-4627-bf53-a700362b570c"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.215922+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e84e6795-9053-4eb0-84cf-152f8447907a"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.215938+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e84e6795-9053-4eb0-84cf-152f8447907a"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.229267+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""cafa2b19-82c8-4432-abd2-b283d61ca8f0"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.229285+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""cafa2b19-82c8-4432-abd2-b283d61ca8f0"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.240294+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b340ea27-bd38-410f-8e02-9564a0f8465c"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.240308+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b340ea27-bd38-410f-8e02-9564a0f8465c"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.250600+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""920e98c1-12bb-4521-8477-b293313e6423"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.250612+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""920e98c1-12bb-4521-8477-b293313e6423"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.260189+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9ebced09-2897-488e-846a-2488be63f931"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.260200+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9ebced09-2897-488e-846a-2488be63f931"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.262290+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f023e95d-0038-4987-8e20-db467d4ef244"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.262302+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f023e95d-0038-4987-8e20-db467d4ef244"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.272078+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3f9fb238-4e20-42c7-9ec1-aefe32cdd0b4"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.272090+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3f9fb238-4e20-42c7-9ec1-aefe32cdd0b4"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.274198+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c0c8c00b-2a10-4eb4-a6f4-18f6ade8ffdb"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.274206+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c0c8c00b-2a10-4eb4-a6f4-18f6ade8ffdb"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.283886+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5a74e7e1-3e1f-486a-8eb9-030487f1cdf0"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.283899+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5a74e7e1-3e1f-486a-8eb9-030487f1cdf0"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.285935+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d4727d2b-7af7-4fd7-a5d9-8989edb2f090"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.285944+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d4727d2b-7af7-4fd7-a5d9-8989edb2f090"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.296511+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e0f84a71-44b8-4a0e-b461-2c67eb1e9f26"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.296523+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e0f84a71-44b8-4a0e-b461-2c67eb1e9f26"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.306363+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a5d0b22f-dbb1-4db4-94b2-e561475d7c4e"", ""amount"": 1000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.306374+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a5d0b22f-dbb1-4db4-94b2-e561475d7c4e"", ""amount"": 1000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.316582+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5b60cc72-4610-4f77-95b6-2f868ec72d97"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.316594+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5b60cc72-4610-4f77-95b6-2f868ec72d97"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.318644+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a2a5c82c-4d2d-4fb3-9a92-f25948627e52"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.318652+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a2a5c82c-4d2d-4fb3-9a92-f25948627e52"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.329212+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ecc2d47b-89c5-46f8-a7b2-052c7375f538"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.329224+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ecc2d47b-89c5-46f8-a7b2-052c7375f538"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.336878+00:00,P5,Platform,"[""DenialOfService""]","{""complexity"": 50, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.339299+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0c2eeab6-e0cd-43ee-8df5-ff7d760b9dbc"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.339311+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0c2eeab6-e0cd-43ee-8df5-ff7d760b9dbc"", ""amount"": 5000, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.348931+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""320af35d-c9f8-41f2-949c-81d996e45791"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.348990+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""320af35d-c9f8-41f2-949c-81d996e45791"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.360803+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""77f5ecaf-702f-4fd9-aa28-d4aeae349104"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.360817+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""77f5ecaf-702f-4fd9-aa28-d4aeae349104"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.363053+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8782d4b4-fc9e-473e-93ab-85c9baeb6a5f"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.363063+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8782d4b4-fc9e-473e-93ab-85c9baeb6a5f"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.379242+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""08655c6b-1a96-4395-a3bf-94d8ff50ea76"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.379258+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""08655c6b-1a96-4395-a3bf-94d8ff50ea76"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.381594+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d17b4792-f5dc-49cd-a4e8-90343eb185d0"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.381607+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d17b4792-f5dc-49cd-a4e8-90343eb185d0"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.398115+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9e6f56d4-644f-47e2-b421-843bdfaf90b4"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.398126+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9e6f56d4-644f-47e2-b421-843bdfaf90b4"", ""amount"": 5000, ""ok"": false, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.400247+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""c37776e7-3cfb-4ba9-9f8a-d19044b52caf"", ""amount"": 100, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.400257+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""c37776e7-3cfb-4ba9-9f8a-d19044b52caf"", ""amount"": 100, ""ok"": true, ""label"": 1, ""agent_id"": ""Q-Learning""}"
2026-06-26T09:01:52.410197+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a352a3f0-855a-41b8-a705-2309225d163a"", ""amount"": 5000, ""label"": 1, ""offline"": false, ""agent_id"": ""Q-Learning""}"
